61, 61, -480.8934011, 12, -468.9393939, -109.0431739, FOGGY, 71, BOBCATXL, -124.4996146, 117.1811111, 70.62574957, 19.53969929, 46.55536152, correct
39, 39, -80.88504434, 11, -93.93939394, -241.7736289, EXTRASUNNY, 40, PRANGER, -255.7161995, 252.4744316, 192.4965322, 19.10003446, 59.9778994, correct
108, 101, -450, 13, -464.3939394, -670.3033839, NEUTRAL, 123, BOBCATXL, -674.3541424, 270, 193.4547028, 14.95306441, 76.5452972, correct
170, 159, 64.39393939, 11, 70.45454545, -385.8809802, FOGGY, 178, ASEA, -395.2409568, 160.6410058, 126.1836773, 11.15078961, 34.45732857, correct
101, 152, -516.2432217, 10, -522.7272727, -144.6907818, CLEAR, 62, ORACLE, -145.1833575, 289.3589942, 243.3132712, 6.502733954, 46.04572297, correct
216, 216, -431.3733983, 12, -420.4545455, -374.504084, CLEAR, 216, JACKAL, -370.1817279, 83.65980825, 150.1490238, 11.74325807, -66.4892155, correct
42, 42, -389.8491226, 11, -391.6666667, -659.6849475, CLOUDS, 42, GRANGER, -673.8887811, 180, 148.6631211, 14.31964932, 31.33687889, correct
172, 158, -419.9863809, 13, -417.4242424, -657.4095683, CLOUDS, 169, BISON, -671.6447417, 180, 259.1900406, 14.46391078, -79.19004057, correct
67, 67, -259.9037006, 13, -263.6363636, -65.05250875, OVERCAST, 69, PATRIOT, -60.00480842, 342.4744316, 280.9173602, 6.277901867, 61.55707141, correct
255, 255, -498.1990028, 13, -497.7272727, -784.0723454, FOGGY, 255, ASEA, -772.1027325, 17.52556837, 30.11216233, 11.97890488, -12.58659396, correct
64, 180, -78.31353714, 13, -84.84848485, -250.1166861, CLEAR, 72, ORACLE, -256.7847099, 250.6410058, 207.4076983, 9.336384903, 43.23330754, correct
182, 134, -294.1822154, 14, -306.0606061, -669.5449242, SNOW, 207, JACKAL, -673.658604, 270, 302.8710841, 12.570542, -32.87108414, correct
230, 229, -447.2555427, 13, -442.4242424, -649.8249708, CLOUDS, 230, GRANGER, -646.1984151, 50.04245107, 342.1545309, 6.040974121, 67.88792016, correct
222, 222, -210.8637715, 13, -221.2121212, -411.6686114, CLEAR, 222, GRANGER, -416.9894544, 250.6410058, 338.4551076, 11.63613816, -87.81410179, correct
220, 220, -481.3438402, 16, -467.4242424, -649.0665111, XMAS, 233, ORACLE, -643.599179, 90, 162.14399, 14.95482937, -72.14398999, correct
150, 150, 3.466090799, 14, -3.03030303, -402.5670945, CLEAR, 198, ORACLE, -395.2276277, 341.5650512, 24.55451318, 9.801576704, -42.98946201, correct
130, 64, -614.6516503, 15, -626.5151515, -188.6814469, SMOG, 204, PRANGER, -189.4515314, 287.5255684, 339.1913271, 11.88846883, -51.66575877, correct
154, 154, -364.9357874, 15, -352.2727273, -495.8576429, OVERCAST, 198, GRANGER, -493.2748711, 90, 22.64551833, 12.92376889, 67.35448167, correct
255, 255, -685.8919063, 12, -687.1212121, -264.5274212, CLEAR, 255, ASEA, -274.2216549, 207.1811111, 217.7139299, 9.771865696, -10.53281878, correct
100, 100, -109.2257241, 11, -100, -719.6032672, THUNDER, 100, PATRIOT, -712.5001518, 72.47443162, 96.36501113, 11.64337722, -23.89057951, correct
255, 255, 60.34542672, 13, 71.21212121, -159.8599767, RAIN, 255, GRANGER, -174.215496, 114.4439548, 30.77391916, 18.00461011, 83.67003563, correct
126, 115, -259.9037006, 15, -268.9393939, -73.39556593, EXTRASUNNY, 157, BOBCATXL, -60.00480842, 342.4744316, 277.0317132, 16.15413694, 65.44271845, correct
167, 166, -69.22017836, 16, -59.84848485, -517.8529755, OVERCAST, 75, BOBCATXL, -530.8973568, 162.4744316, 157.3560043, 16.06189663, 5.118427365, correct
118, 118, 69.75218546, 13, 76.51515152, -162.8938156, EXTRASUNNY, 208, BALLER, -151.2554016, 45, 105.8756879, 13.46069801, -60.87568793, correct
137, 137, -75.65136094, 13, -61.36363636, -733.2555426, NEUTRAL, 137, PRANGER, -719.8731388, 72.47443162, 356.6723409, 19.57620508, 75.80209072, correct
230, 230, -448.1724901, 11, -435.6060606, -236.4644107, EXTRASUNNY, 231, BUFFALO, -235.9335065, 117.1811111, 43.65286948, 12.57763923, 73.52824161, correct
223, 223, -389.3506246, 10, -402.2727273, -394.2240373, XMAS, 232, BOBCATXL, -401.3105145, 270, 262.396818, 14.73766929, 7.60318205, correct
255, 255, -213.3505179, 10, -227.2727273, -584.5974329, OVERCAST, 255, PATRIOT, -573.0547938, 334.6538241, 347.8360795, 18.08481216, -13.18225549, correct
141, 141, -113.1646336, 14, -102.2727273, -199.2998833, CLOUDS, 185, JACKAL, -209.325603, 154.6538241, 173.7338737, 14.80367108, -19.08004964, correct
245, 234, -630.2478145, 12, -625.7575758, -561.0851809, RAIN, 241, GRANGER, -569.6897559, 147.5288077, 75.81727244, 9.705717704, 71.71153526, correct
82, 110, -78.48987555, 10, -92.42424242, -196.2660443, CLOUDS, 72, PATRIOT, -184.6921885, 342.4744316, 281.1208065, 18.11410275, 61.3536251, correct
226, 226, -144.9828154, 15, -140.1515152, -732.4970828, XMAS, 226, BALLER, -740.2474233, 162.4744316, 165.6735702, 9.132865855, -3.199138545, correct
82, 82, -628.2909369, 13, -610.6060606, -653.6172695, FOGGY, 82, GRANGER, -645.3294281, 90, 143.5999132, 19.53057003, -53.59991316, correct
25, 25, -432.0776373, 14, -424.2424242, -717.327888, CLEARING, 25, BISON, -703.6322978, 17.52556837, 10.41813469, 15.77845854, 7.107433677, correct
72, 71, -565.7433479, 10, -567.4242424, -69.60326721, BLIZZARD, 83, DOMINATOR, -81.26689303, 174.8055711, 228.12102, 11.7841238, -53.31544894, correct
199, 58, -23.76563291, 12, -12.87878788, -376.7794632, XMAS, 224, NINEF, -386.7900056, 162.4744316, 174.7064859, 14.78967048, -12.23205428, correct
79, 73, -211.8353664, 14, -221.969697, -410.9101517, CLEARING, 80, ORACLE, -417.9020324, 250.6410058, 199.9352513, 12.31223176, 50.70575453, correct
210, 85, 8.314827503, 12, -2.272727273, -278.9381564, EXTRASUNNY, 128, ORACLE, -288.2984756, 250.6410058, 298.5960794, 14.13194581, -47.95507358, correct
145, 145, -399.6872078, 14, -410.6060606, -232.672112, OVERCAST, 155, NINEF, -235.1758936, 250.4633451, 216.9482767, 11.20224396, 33.51506833, correct
51, 123, -385.8636364, 11, -399.2424242, -670.3033839, CLOUDS, 67, ORACLE, -668.7864644, 250.6410058, 282.4346151, 13.46450927, -31.7936093, correct
86, 111, -654.826239, 11, -654.5454545, 31.27187865, CLEAR, 53, ORACLE, 16.25324946, 180, 193.3206123, 15.02125369, -13.32061231, correct
107, 107, 39.86828104, 12, 29.54545455, -572.462077, CLEARING, 107, JACKAL, -576.8547216, 252.4744316, 229.0312324, 11.21855932, 23.4431992, correct
24, 24, -284.9630045, 12, -284.8484848, -347.1995333, CLEAR, 27, BUFFALO, -361.8820195, 187.1250164, 103.5398391, 14.68293289, 83.58517721, correct
234, 234, -241.2114834, 10, -247.7272727, -679.4049008, EXTRASUNNY, 236, ASEA, -682.9902981, 252.4744316, 226.2981093, 7.437108551, 26.17632232, correct
56, 56, 120.1686998, 13, 131.0606061, -480.6884481, CLEARING, 56, ASEA, -489.955708, 154.6538241, 157.2153017, 14.30089959, -2.561477604, correct
197, 197, -676.7884808, 13, -680.3030303, -93.11551925, CLEAR, 197, ASEA, -100.5755962, 205.3461759, 199.7387577, 8.246502635, 5.607418212, correct
174, 156, -87.12121212, 11, -87.12121212, -751.4585764, OVERCAST, 171, NINEF, -742.8570595, 4.969740723, 293.3964012, 8.601516919, 71.57333948, correct
171, 105, -202.5751198, 15, -186.3636364, -454.1423571, CLEARING, 189, DOMINATOR, -452.0738793, 109.5366549, 168.647181, 16.34291269, -59.11052607, correct
223, 223, 68.93939394, 11, 75.75757576, -162.8938156, RAIN, 223, BUFFALO, -151.2584597, 45, 101.9754102, 13.48588559, -56.97541018, correct
126, 106, -95.73447416, 13, -110.6060606, -695.3325554, CLOUDS, 145, PRANGER, -682.782905, 340.6410058, 298.1765065, 19.45913174, 42.46449936, correct
241, 241, -106.6676161, 13, -115.1515152, -103.7339557, NEUTRAL, 241, BLISTA, -111.6002215, 252.4744316, 256.983499, 11.56955837, -4.509067335, correct
166, 161, -316.4509389, 16, -326.5151515, -378.2963827, NEUTRAL, 178, BUFFALO, -367.985339, 332.8188889, 246.8684356, 14.4085391, 85.95045328, correct
164, 58, -274.5357617, 15, -281.8181818, -331.2718786, XMAS, 199, JACKAL, -339.0421714, 199.3589942, 232.1981105, 10.64946446, -32.83911628, correct
106, 106, 42.16666667, 13, 49.24242424, -605.075846, FOGGY, 217, PATRIOT, -611.1435239, 118.6104597, 193.32359, 9.321108353, -74.71313035, correct
189, 153, -155.9100404, 13, -168.1818182, -84.01400233, SMOG, 163, JACKAL, -94.91410715, 252.4744316, 252.4618852, 16.4136777, 0.012546402, correct
147, 147, -416.9932753, 14, -426.5151515, -485.9976663, CLEAR, 147, PRANGER, -497.8795121, 230.0424511, 260.3319386, 15.2264371, -30.28948757, correct
